 1110865.524484 1.598E-30 8.719E-02.08480.434 3500.51070.70-.012720          0 2 3          0 2 0  3  3  0        3  3  1      432230837294713152     7.0    7.0
 1110865.545394 2.160E-28 8.144E-06.08210.352  709.60820.71-.007920          2 0 1          0 0 0  6  6  1        7  2  6      432230838794713152    13.0   15.0
 1110865.697298 1.916E-30 4.351E-02.08590.412 3597.86600.71-.012000          0 2 3          0 2 0  4  3  1        4  3  2      432230837294713152    27.0   27.0
 1110865.702752 1.195E-30 4.211E-01.08810.412 3977.26160.69-.011510          0 0 4          0 0 1  5  1  5        4  1  4      432230837294713152    11.0    9.0
 1110865.706657 4.372E-27 1.185E-02.10410.300 1618.55710.76-.007290          1 1 2          0 1 0  2  1  2        1  0  1      4343438372947031 7    15.0    9.0
 1110865.718223 3.472E-29 1.215E-07.08770.391  446.51070.74-.003640          0 4 1          0 0 0  6  6  0        5  2  3      442230838494713152    39.0   33.0
 1110865.721222 1.840E-29 9.102E-05.08640.428 1742.30560.740.000000          1 6 0          0 1 0  2  1  2        2  2  1      2333308287659336 0    15.0   15.0
 1110865.817613 9.382E-30 1.358E-02.07440.298 3224.54660.67-.011190          3 1 0          0 1 0 11  5  6       10  4  7      332230837294713152    69.0   63.0
 1110865.963270 2.085E-25 1.336E-02.06730.354 1122.70850.63-.018000          3 0 0          0 0 0  9  5  4        8  4  5      444443831562663020    57.0   51.0
 1110866.011897 1.112E-30 2.706E-04.08430.352 2569.50800.71-.013200          1 1 2          0 1 0  8  3  5        7  4  4      332230837294713152    17.0   15.0
 1110866.086612 5.781E-29 1.497E-02.04340.235 2918.24490.41-.018500          1 0 2          0 0 0 14  6  9       14  5 10      334233837294713152    87.0   87.0
 1110866.643067 5.070E-30 6.005E-02.10320.456 3237.91730.75-.009110          0 2 3          0 2 0  1  1  1        2  1  2      432230837294713152     9.0   15.0
 1110866.719173 2.715E-29 1.855E-03.07960.250 2629.33450.75-.025120          0 0 3          0 0 0 13  5  9       13  5  8      364233837360713049    81.0   81.0
 1110866.722412 3.143E-28 9.226E-02.06100.371 2552.87970.56-.023320          0 1 3          0 1 0  6  5  2        6  5  1      434233837294713152    13.0   13.0
 1110866.767709 4.863E-27 7.342E-04.08470.300 1050.15770.74-.013460          3 0 0          0 0 0  8  6  2        8  3  5      434333837260703049    17.0   17.0
 1110866.803777 9.424E-28 9.221E-02.06090.371 2552.85720.56-.022900          0 1 3          0 1 0  6  5  1        6  5  2      334233837294713152    39.0   39.0
 1110866.916795 6.650E-26 2.868E-04.10040.427  136.16390.75-.018450          1 0 2          0 0 0  3  1  3        2  2  0      4244638315946631 8     7.0    5.0
 1110867.140358 9.867E-31 6.121E-07.07430.315 1340.88490.72-.010150          0 4 1          0 0 0  8  8  1        9  4  6      342230838494713152    17.0   19.0
 1110867.140544 5.835E-28 7.200E-05.08300.333  982.91170.73-.009540          3 0 0          0 0 0  7  7  1        8  2  6      434233837260713049    15.0   17.0
 1110867.355888 1.614E-27 1.728E-05.08580.391  416.20870.71-.009360          3 0 0          0 0 0  5  5  1        5  2  4      434233837260713049    11.0   11.0
 1110867.360990 1.176E-29 1.914E-02.06170.315 2983.32310.55-.020710          1 1 2          0 1 0  9  5  5        9  4  6      334233837294713152    19.0   19.0
 1110867.372743 5.400E-26 1.963E-03.06680.340 1006.11590.56-.030000          1 2 1          0 0 0  9  5  5        8  3  6      424443831578703120    57.0   51.0
 1110867.449131 2.429E-30 7.988E-02.10710.456 3221.96120.76-.009970          0 2 3          0 2 0  1  0  1        2  0  2      432230837294713152     3.0    5.0
 1110867.532218 3.053E-26 9.293E-05.08710.300  447.25240.70-.009216          0 2 2          0 0 0  7  2  5        6  1  6      4643338372947031 7    45.0   39.0
 1110867.660595 2.418E-24 3.515E-02.08960.436  542.90580.72-.008280          2 0 1          0 0 0  7  3  4        6  1  5      4654438335676631 7    15.0   13.0
 1110867.673506 4.835E-30 1.329E-07.07870.382  610.11440.660.000000          1 5 0          0 0 0  5  1  5        5  4  2      2333308287659336 0    11.0   11.0
 1110867.821527 1.498E-30 1.219E-05.09400.434 1739.48370.73-.004470          0 3 2          0 1 0  4  4  0        3  1  3      432230837294713155     9.0    7.0
 1110867.879328 6.067E-30 9.724E-05.06740.352 2180.64290.55-.007720          0 6 1          0 1 0  6  0  6        7  0  7      4322338372947131 9    39.0   45.0
 1110867.926468 3.747E-30 4.348E-01.09000.412 3974.63100.71-.010000          0 0 4          0 0 1  5  0  5        4  0  4      432230837294713152    33.0   27.0
 1110867.941557 4.548E-30 7.097E-07.07150.340 1282.91910.640.000000          1 5 0          0 0 0  8  2  7        9  3  6      2333308287659336 0    51.0   57.0
 1110868.000312 1.512E-30 2.434E-05.05760.265 2105.86790.56-.020170          0 0 3          0 0 0 13  1 12       12  3  9      362230837360713049    27.0   25.0
 1110868.014740 1.579E-29 2.016E-04.05560.250 2042.37410.58-.004140          2 0 1          0 0 0 12  6  7       13  2 12      334233838794713152    25.0   27.0
 1110868.101258 5.114E-30 2.324E-02.03080.265 3266.76450.39-.040000          3 0 0          0 0 0 13 11  3       12 10  2      332230837260713049    27.0   25.0
 1110868.101290 1.534E-29 2.323E-02.03080.265 3266.76440.39-.040000          3 0 0          0 0 0 13 11  2       12 10  3      334233837260713049    81.0   75.0
 1110868.117607 2.229E-26 1.176E-03.06700.300 1059.83550.60-.023190          1 0 2          0 0 0  8  4  5        7  5  2      4643438372947031 8    51.0   45.0
 1110868.140215 1.894E-26 3.316E-02.08300.300 1616.45310.74-.026040          3 0 0          0 0 0 11  5  7       10  4  6      3643338372607030 8    23.0   21.0
 1110868.340814 1.505E-26 5.528E-03.06230.300 1255.91160.58-.024260          3 0 0          0 0 0  9  6  4        8  5  3      4643338372607030 8    19.0   17.0
 1110868.352809 6.915E-26 5.367E-04.07620.380  610.34120.66-.026000          1 0 2          0 0 0  6  3  4        5  4  1      465461837262663120    39.0   33.0
 1110868.395816 8.811E-30 1.155E-05.07250.298 1538.14950.67-.002740          0 4 1          0 0 0 10  7  4       10  3  7      342233808494713155    21.0   21.0
 1110868.414667 1.963E-30 8.055E-06.07430.281 1998.99530.73-.025980          2 0 1          0 0 0 10  9  1       11  5  6      332230838794713152    63.0   69.0
 1110868.427527 3.265E-30 6.122E-04.06620.333 2764.69740.59-.014380          0 3 2          0 1 0  9  5  4        8  4  5      332230837294713152    57.0   51.0
 1110868.495679 5.238E-28 1.904E-04.05400.308 1293.01810.550.000000         -2 4-2          0 0 0 11  5  6       10  1  9      2333308287659336 0    23.0   21.0
 1110868.530671 7.913E-31 3.181E-01.09370.444 3962.91790.710.000000          0 0 4          0 0 1  4  2  2        3  2  1      3333308387659336 0     9.0    7.0
 1110868.532441 4.155E-28 1.117E-04.02380.352 1394.81420.25-.024930          1 4 0          0 0 0  8  8  1        7  7  0      344233838494713152    51.0   45.0
 1110868.533161 1.384E-28 1.116E-04.02380.352 1394.81420.25-.024930          1 4 0          0 0 0  8  8  0        7  7  1      344233838494713152    17.0   15.0
 1110868.729790 9.887E-30 6.614E-05.08710.391 2000.86300.71-.007680          0 3 2          0 1 0  6  4  3        5  1  4      3342338372947131 7    39.0   33.0
 1110868.857261 1.113E-27 1.638E-02.05930.281 2054.36870.580.000000          3 0 0          0 0 0 11  8  4       10  7  3      1333308287659336 0    23.0   21.0
 1110868.918484 2.093E-29 2.130E-07.07410.333  744.16270.68-.001890          0 6 0          0 0 0  9  6  3        8  1  8      232233807294713155    57.0   51.0
 1110868.981971 2.877E-28 6.105E-03.08730.371 2041.78050.70-.011560          2 1 1          0 1 0  7  2  5        6  0  6      434233837294713152    15.0   13.0
 1110868.997196 2.679E-29 3.284E-04.08380.352 2180.64290.70-.018068          1 3 1          0 1 0  8  4  4        7  0  7      4342338372947131 8    51.0   45.0
 1110869.059621 1.094E-30 1.696E-04.06260.255 2586.52970.520.000000          0 0 3          0 0 0 14  3 12       13  5  9      1333308287659336 0    29.0   27.0
 1110869.156390 8.608E-29 1.930E-03.04150.250 2414.72340.38-.001290          0 2 2          0 0 0 14  4 11       13  3 10      234233837294713152    87.0   81.0
 1110869.198854 1.417E-27 2.464E-02.07140.265 2105.86790.62-.009770          1 0 2          0 0 0 12  4  8       12  3  9      234233807294713152    25.0   25.0
 1110869.324383 7.420E-27 1.423E-02.08030.300 1616.45310.70-.018350          1 0 2          0 0 0 10  5  5       10  4  6      334333837294703152    21.0   21.0
 1110869.367366 1.335E-25 2.161E-04.08910.525  212.15640.74-.017840          1 0 2          0 0 0  4  1  4        3  2  1      4353638315676631 8    27.0   21.0
 1110869.406583 1.145E-27 1.414E-04.07950.333  982.91170.69-.001190          1 0 2          0 0 0  7  5  3        8  2  6      434233837294713152    15.0   17.0
 1110869.483557 1.706E-27 1.050E-02.09420.412 1908.01630.73-.014220          0 1 3          0 1 0  4  0  4        4  2  3      734233837294713152    27.0   27.0
 1110869.485401 1.483E-27 4.232E-02.04650.265 2433.80040.45-.037390          1 0 2          0 0 0 12  7  6       12  6  7      334233837294713152    75.0   75.0
 1110869.638223 1.343E-26 2.040E-02.08050.300 1813.22340.69-.009720          1 0 2          0 0 0 11  4  7       11  3  8      3643438372947031 8    69.0   69.0
 1110869.646147 4.443E-26 1.034E-03.07120.386  610.11440.58-.015000          0 2 2          0 0 0  6  5  1        5  4  2      465341837262663120    13.0   11.0
 1110869.693635 6.747E-30 5.498E-04.07680.352 2318.53990.67-.010610          3 1 0          0 1 0  7  5  3        7  2  6      332230837294713152    15.0   15.0
 1110869.744439 1.045E-25 1.280E-03.05340.392  704.21410.68-.015000          1 0 2          0 0 0  6  4  3        7  1  6      464443837262663120    39.0   45.0
 1110869.746538 4.407E-26 8.001E-02.04570.315 1810.58790.48-.020310          0 0 3          0 0 0  9  7  3        9  7  2      3642338373607130 7    57.0   57.0
 1110869.754485 1.469E-26 8.001E-02.04550.315 1810.58330.48-.027090          0 0 3          0 0 0  9  7  2        9  7  3      3642338073607130 9    19.0   19.0
 1110869.783357 8.515E-28 8.022E-05.07190.300 1201.92150.66-.014640          1 2 1          0 0 0  9  6  4        9  2  7      332233837294703155    57.0   57.0
 1110869.828246 1.359E-28 1.722E-02.03420.281 2740.42090.41-.038840          3 0 0          0 0 0 12 10  3       11  9  2      334233837260713049    75.0   69.0
 1110869.828426 4.530E-29 1.722E-02.03420.281 2740.42080.41-.038840          3 0 0          0 0 0 12 10  2       11  9  3      332230837260713049    25.0   23.0
 1110869.842930 1.591E-30 6.277E-04.05380.250 2748.09960.54-.022180          0 0 3          0 0 0 12  8  5       13  6  8      232230837260713049    25.0   27.0
 1110869.903258 6.484E-26 5.034E-04.06230.372  610.34120.60-.019000          0 2 2          0 0 0  6  5  2        5  4  1      465341837262663120    39.0   33.0
 1110869.909357 6.255E-27 1.283E-02.05430.298 1874.97300.53-.027050          3 0 0          0 0 0 11  7  4       10  6  5      334233837260713049    69.0   63.0
 1110869.994033 6.909E-30 1.055E-06.05040.298 1114.53220.47-.013180          2 2 0          0 0 0 11  3  9       10  0 10      332230837294713152    23.0   21.0
 1110870.023632 2.466E-28 1.947E-02.08640.371 2282.58960.72-.015080          1 1 2          0 1 0  6  4  2        6  3  3      434253837294713152    13.0   13.0
 1110870.149766 1.257E-30 1.022E-02.10090.434 3334.62660.75-.009330          0 2 3          0 2 0  3  1  3        3  1  2      432230837294713152    21.0   21.0
 1110870.223040 5.898E-28 1.033E-03.06180.317 1616.45310.630.000000          0 6 0          0 0 0 11  7  5       10  4  6      1333308287659336 0    23.0   21.0
 1110870.277441 5.279E-29 9.757E-06.07340.298 1114.53220.67-.011780          3 0 0          0 0 0  9  5  5       10  0 10      332230837260713049    19.0   21.0
 1110870.324541 1.204E-28 5.173E-03.04300.255 2533.79320.520.000000         -2 0-2          0 0 0 13  7  6       13  4  9      1333308287659336 0    81.0   81.0
 1110870.341183 4.162E-27 4.376E-05.08430.300  446.69660.69-.003020          2 0 1          0 0 0  6  4  3        6  0  6      434333838794703152    13.0   13.0
 1110870.344265 3.551E-29 1.312E-03.08940.391 2126.40770.72-.015110          1 1 2          0 1 0  6  2  4        5  3  3      534253837294713152    13.0   11.0
 1110870.351414 2.677E-30 4.609E-04.08410.352 2724.16710.72-.012990          0 1 3          0 1 0  8  3  5        7  5  2      532230837294713152    51.0   45.0
 1110870.352025 3.198E-30 9.755E-04.04290.231 2739.42850.490.000000          0 2 2          0 0 0 15  4 12       14  3 11      1333308287659336 0    31.0   29.0
 1110870.435772 2.895E-27 1.420E-02.06520.300 2054.34520.47-.031770          3 0 0          0 0 0 11  8  3       10  7  4      334333837265703049    69.0   63.0
 1110870.460104 1.655E-29 3.216E-08.08590.391  325.34790.69-.005152          0 2 2          0 0 0  6  3  4        5  0  5      5342338372947131 7    39.0   33.0
 1110870.562270 9.935E-31 4.896E-06.05410.303 1810.58330.600.000000          0 7 0          0 0 0 10  4  6        9  7  3      1333308287659336 0    21.0   19.0
 1110870.645392 1.471E-29 6.455E-04.06050.281 2522.26520.64-.023310          0 5 1          0 0 0 12  2 10       11  8  3      3342338372947131 9    75.0   69.0
 1110870.792955 9.694E-28 1.015E-02.09550.434 1739.48370.73-.003200          1 1 2          0 1 0  3  2  2        3  1  3      434243837294713152     7.0    7.0
 1110870.871754 1.514E-30 6.497E-07.03390.259 1327.11760.490.000000          0 7 0          0 0 0 11  2 10       11  1 11      1333308287659336 0    23.0   23.0
 1110870.906790 5.979E-28 4.173E-03.05430.281 2144.04630.51-.035950          1 0 2          0 0 0 12  5  8       11  6  5      234233807294713152    75.0   69.0
 1110871.018685 6.824E-27 4.008E-05.08160.300  552.91140.69-.010470          3 0 0          0 0 0  6  5  2        6  2  5      434333837260703049    39.0   39.0
 1110871.028358 1.028E-27 9.687E-05.06460.315 1201.92150.60-.001978          0 7 0          0 0 0  9  3  6        9  2  7      3342538372917122 7    57.0   57.0
 1110871.063754 9.429E-26 1.216E-03.08410.569  744.16270.70-.023490          1 0 2          0 0 0  7  2  5        8  1  8      424343831594663110    45.0   51.0
 1110871.075763 1.477E-28 1.944E-02.04010.281 2522.26130.45-.036180          3 0 0          0 0 0 12  9  3       11  8  4      332230837260713049    25.0   23.0
 1110871.083274 4.279E-28 1.878E-02.04010.281 2522.26520.45-.036180          3 0 0          0 0 0 12  9  4       11  8  3      332230837260713049    75.0   69.0
 1110871.108010 1.668E-30 8.905E-05.08660.406 2126.40770.690.000000          1 6 0          0 1 0  4  2  2        5  3  3      2333308287659336 0     9.0   11.0
 1110871.212130 1.157E-30 3.905E-01.10130.434 3926.86220.75-.008810          0 0 4          0 0 1  4  1  3        3  1  2      332230837294713152     9.0    7.0
 1110871.238358 1.379E-30 1.323E-02.06640.305 3387.40070.620.000000          3 1 0          0 1 0 11  6  6       10  5  5      1333308287659336 0    23.0   21.0
 1110871.313542 1.483E-23 1.024E-01.06900.409  586.24350.61-.025700          0 0 3          0 0 0  6  0  6        7  0  7      465340833567663036    39.0   45.0
 1110871.592050 5.036E-31 8.355E-03.08910.428 3255.34600.740.000000          1 2 2          0 2 0  3  2  2        2  1  1      3333308387659336 0     7.0    5.0
 1110871.626112 1.718E-29 1.384E-05.05120.321 1437.96860.590.000000          0 7 0          0 0 0 10  1  9       10  2  8      1333308287659336 0    21.0   21.0
 1110871.681400 2.170E-27 1.231E-01.05650.391 2406.14310.56-.024130          0 1 3          0 1 0  5  5  1        5  5  0      434233837294713152    33.0   33.0
 1110871.689530 7.234E-28 1.231E-01.05650.391 2406.14090.56-.024020          0 1 3          0 1 0  5  5  0        5  5  1      434233837294713152    11.0   11.0
 1110871.697304 1.957E-30 5.453E-09.08760.391  399.45750.73-.004210          1 4 0          0 0 0  6  6  1        5  1  4      442233838494713155    39.0   33.0
 1110871.759916 1.740E-29 1.320E-02.05490.298 3072.72640.49-.011180          1 1 2          0 1 0 10  4  7       10  3  8      334233837294713152    63.0   63.0
 1110871.778511 1.162E-29 9.591E-04.05140.250 2426.19650.49-.018710          0 0 3          0 0 0 12  6  7       13  4 10      364233837360713049    25.0   27.0
 1110871.796061 1.531E-30 6.233E-05.07190.413 2146.26370.680.000000         -2 8-2          0 1 0  6  0  6        6  1  5      2333308287659336 0    13.0   13.0
 1110871.877891 1.812E-30 1.273E-02.04830.281 3323.26980.44-.017030          1 1 2          0 1 0 11  4  8       11  3  9      332230837294713152    23.0   23.0
 1110871.888720 5.374E-24 1.066E-01.08820.486  542.90580.71-.017700          0 0 3          0 0 0  5  1  4        6  1  5      4634438373676630 7    11.0   13.0
 1110871.903777 1.870E-28 4.205E-03.08120.391 2024.15260.67-.004750          2 1 1          0 1 0  6  4  3        5  2  4      434233837294713152    13.0   11.0
 1110871.951470 2.540E-29 2.048E-04.09150.412 2004.81570.72-.014340          0 1 3          0 1 0  5  1  5        4  3  2      734233837294713152    33.0   27.0
 1110871.981622 1.052E-27 2.535E-02.06530.250 2414.72340.59-.025450          1 0 2          0 0 0 13  4  9       13  3 10      334233837294713152    81.0   81.0
 1110872.034479 3.782E-24 1.325E-02.09010.478  446.51070.73-.013880          2 0 1          0 0 0  6  4  2        5  2  3      4343438387946631 7    39.0   33.0
 1110872.082483 7.926E-27 1.108E-02.06250.281 1813.22340.56-.004610          0 2 2          0 0 0 12  4  9       11  3  8      334233837294713155    75.0   69.0
 1110872.086749 1.416E-23 9.831E-02.08500.400  552.91140.67-.016110          0 0 3          0 0 0  5  2  4        6  2  5      4644438373676630 7    33.0   39.0
 1110872.090319 1.792E-28 6.070E-05.07180.352 1216.18980.66-.016000          0 0 3          0 0 0  8  4  5        7  6  2      464233837360713049    17.0   15.0
 1110872.130368 8.716E-29 1.445E-02.07700.333 2490.35410.65-.023270          1 1 2          0 1 0  8  2  6        8  1  7      334243837294713152    17.0   17.0
 1110872.135949 4.739E-24 9.833E-02.07450.467  586.47920.61-.024570          0 0 3          0 0 0  6  1  6        7  1  7      4643438373606630 7    13.0   15.0
 1110872.156196 7.154E-29 4.215E-04.04770.265 2124.95140.47-.008720          0 4 1          0 0 0 13  6  8       12  4  9      344233838494713152    81.0   75.0
 1110872.200894 1.898E-30 4.941E-05.07130.352 2309.73010.59-.011400          0 9 0          0 1 0  7  0  7        7  1  6      332233807294713155    45.0   45.0
 1110872.237573 1.452E-29 1.715E-03.05900.250 2756.41530.59-.040000          1 0 2          0 0 0 14  5 10       13  6  7      334233837294713152    87.0   81.0
 1110872.340615 7.411E-30 9.562E-05.09200.412 1875.46970.73-.005320          3 1 0          0 1 0  5  4  2        4  1  3      432230837294713152    11.0    9.0
 1110872.378664 1.844E-27 9.486E-03.09290.434 1819.33510.73-.009120          1 1 2          0 1 0  3  3  0        3  2  1      434223837294713152    21.0   21.0
 1110872.423554 1.535E-30 1.224E-02.04280.265 3592.42390.39-.023700          1 1 2          0 1 0 12  4  9       12  3 10      232230837294713152    75.0   75.0
 1110872.430943 3.912E-27 4.264E-04.07770.333  982.91170.69-.009860          1 2 1          0 0 0  8  6  3        8  2  6      4342338372947131 9    17.0   17.0
 1110872.440947 7.105E-31 3.571E-01.09430.443 4050.05230.720.000000          0 0 4          0 0 1  5  2  4        4  2  3      3333308387659336 0    11.0    9.0
 1110872.471948 1.672E-29 1.367E-02.06090.315 2841.43080.53-.008870          1 1 2          0 1 0  9  4  6        9  3  7      334233837294713152    19.0   19.0
 1110872.481450 4.732E-30 8.717E-05.09590.434 1907.45140.73-.013320          0 1 3          0 1 0  4  1  4        3  3  1      532230837294713152     9.0    7.0
 1110872.664388 1.977E-29 7.881E-03.08600.333 2670.78970.73-.014550          0 1 3          0 1 0  8  3  6        8  3  5      334233837294713152    17.0   17.0
 1110872.702750 1.282E-28 6.372E-03.05660.281 2321.81310.56-.025420          0 0 3          0 0 0 12  5  8       11  7  5      364233837360713049    25.0   23.0
 1110872.792257 7.538E-26 9.204E-03.06430.319 1255.16680.57-.038000          3 0 0          0 0 0  9  6  3        8  5  4      424343831562663059    57.0   51.0
 1110873.179093 1.134E-28 2.379E-02.06550.333 2764.69740.59-.023550          1 1 2          0 1 0  8  5  4        8  4  5      334233837294713152    51.0   51.0
 1110873.226984 2.558E-30 1.135E-04.09140.412 2129.61860.74-.011950          0 1 3          0 1 0  5  2  3        4  4  0      532230837294713152    11.0    9.0
 1110873.346404 8.604E-29 1.826E-04.06410.303 1899.00820.590.000000          0 6 0          0 0 0 12  7  6       11  4  7      1333308287659336 0    75.0   69.0
 1110873.388173 3.662E-30 4.826E-06.04250.246 1557.84440.480.000000          1 5 0          0 0 0 11  1 11       12  0 12      1333308287659336 0    23.0   25.0
 1110873.450443 3.062E-28 2.324E-03.05480.281 2144.04630.53-.027420          0 0 3          0 0 0 11  6  6       11  6  5      364233837360713049    69.0   69.0
 1110873.452629 7.365E-27 5.590E-02.05040.281 2144.04630.47-.040000          1 0 2          0 0 0 11  7  4       11  6  5      332930807294712252    69.0   69.0
 1110873.648811 1.141E-29 1.016E-05.05400.321 1437.96860.590.000000         -2 3-2          0 0 0  9  7  3       10  2  8      1333308287659336 0    19.0   21.0
 1110873.816697 1.200E-30 3.785E-04.05180.250 2927.94130.58-.033630          0 0 3          0 0 0 12  9  3       13  7  6      262230837360713049    75.0   81.0
 1110873.941644 1.876E-30 7.656E-05.03220.235 2551.48350.31-.008240          0 4 1          0 0 0 15  5 11       14  3 12      242230838494713152    93.0   87.0
 1110873.979025 1.081E-28 1.654E-03.09540.412 1817.45120.73-.011220          1 1 2          0 1 0  3  3  1        4  0  4      4342338372947131 8     7.0    9.0
 1110873.990877 8.444E-30 2.210E-04.05840.275 2205.65270.560.000000          0 6 0          0 0 0 13  7  7       12  4  8      1333308287659336 0    27.0   25.0
